,kma_jid,t_max,hu,lag1_t_max,lag1_hu,lag2_t_max,lag2_hu,lag3_t_max,lag3_hu,lag4_t_max,lag4_hu,lag5_t_max,lag5_hu,lag6_t_max,lag6_hu,lag7_t_max,lag7_hu,pd_in,date,place,month,day_of_week,day,weekdayname,holiday,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff,is_first,is_weekend
2847,20160627_CB,28.773333333000004,63.913333333000004,29.713333333,60.426666667,27.813333333000003,60.306666666999995,24.96,85.16,31.713333333,65.413333333,30.12,68.193333333,31.28,63.76,30.433333333,65.22,46,2016-06-27,CB,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2848,20160627_CN,28.5125,76.89375,28.94375,76.21875,26.75625,75.5125,25.54375,90.86875,29.6125,83.125,30.19375,84.6375,30.3625,79.79375,29.16875,82.80625,62,2016-06-27,CN,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2849,20160627_DG,27.8,72.9,30.9,53.3,29.6,47.4,25.5,81.0,32.7,60.1,25.5,79.1,25.3,74.0,31.5,61.9,75,2016-06-27,DG,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2850,20160627_DJ,28.3,72.5,30.0,71.0,27.7,69.4,24.8,90.6,31.7,72.8,31.1,79.5,32.0,72.3,29.5,77.4,45,2016-06-27,DJ,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2851,20160627_GB,28.133333333000003,70.0375,29.495833333,62.029166667,28.133333333000003,57.529166667,24.758333333000003,87.64166666700001,30.066666667,70.05,26.354166666999998,82.1,26.683333333,78.295833333,30.658333333,69.054166667,99,2016-06-27,GB,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2852,20160627_GG,29.380952381,65.585714286,30.326190476,66.292857143,27.002380952,68.319047619,26.180952380999997,83.94047619,30.288095238,76.616666667,30.202380952,78.34047619,30.871428571,68.983333333,30.219047619,70.32619047600001,256,2016-06-27,GG,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2853,20160627_GJ,25.7,78.6,29.7,70.9,28.0,75.3,25.6,92.4,30.3,84.6,24.9,93.4,30.9,84.3,24.4,97.1,48,2016-06-27,GJ,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2854,20160627_GN,24.977272727,85.80909090899999,29.909090909,67.01363636399999,27.4,64.681818182,26.290909091,87.140909091,28.918181818,75.759090909,23.368181818000004,92.85,25.140909090999997,89.85,27.527272727,87.554545455,92,2016-06-27,GN,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2855,20160627_GW,27.55,70.505555556,29.111111111,63.533333333,26.005555555999997,62.233333333000004,23.488888889000002,87.29444444399999,28.322222221999997,76.15555555600001,27.411111111,81.222222222,28.638888889,70.65555555600001,27.677777778000003,72.016666667,44,2016-06-27,GW,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2856,20160627_IC,27.67,80.21,27.39,84.41,25.39,83.59,25.6,91.6,28.02,93.45,27.12,93.12,27.27,91.5,26.77,90.88,54,2016-06-27,IC,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2857,20160627_JB,26.746666667,77.833333333,28.453333333000003,71.726666667,26.686666666999997,72.406666667,24.553333333,88.84,29.9,78.14,27.066666667,83.633333333,29.8,79.893333333,26.426666667,87.24,98,2016-06-27,JB,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2858,20160627_JJ,22.1,85.2,27.6,81.15,25.45,81.45,30.0,86.95,27.3,89.6,25.4,97.75,26.6,90.55,26.3,94.15,13,2016-06-27,JJ,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2859,20160627_JN,24.127272726999998,85.886363636,28.990909091,74.55,27.063636364,72.372727273,25.559090909000002,90.322727273,28.413636364000002,84.995454545,23.445454545,93.295454545,28.518181818000002,87.345454545,24.622727273000002,94.054545455,77,2016-06-27,JN,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2860,20160627_SU,29.5,55.5,30.3,58.4,26.7,63.1,25.7,75.8,29.4,71.0,30.2,75.1,31.3,60.1,30.7,66.0,291,2016-06-27,SU,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2861,20160627_US,27.0,85.4,28.7,69.4,27.3,66.6,24.7,93.8,27.4,82.1,23.1,96.1,24.3,92.0,31.3,82.1,20,2016-06-27,US,6,0,27,Monday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2862,20160628_BS,25.3,72.6,23.4,93.0,28.6,70.9,25.7,67.6,24.2,92.9,26.6,79.3,23.3,93.8,24.6,89.6,92,2016-06-28,BS,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2863,20160628_CB,29.773333333000004,63.013333333,28.773333333000004,63.913333333000004,29.713333333,60.426666667,27.813333333000003,60.306666666999995,24.96,85.16,31.713333333,65.413333333,30.12,68.193333333,31.28,63.76,31,2016-06-28,CB,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2864,20160628_CN,29.73125,76.98125,28.5125,76.89375,28.94375,76.21875,26.75625,75.5125,25.54375,90.86875,29.6125,83.125,30.19375,84.6375,30.3625,79.79375,81,2016-06-28,CN,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2865,20160628_DG,27.8,68.8,27.8,72.9,30.9,53.3,29.6,47.4,25.5,81.0,32.7,60.1,25.5,79.1,25.3,74.0,64,2016-06-28,DG,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2866,20160628_DJ,30.1,74.3,28.3,72.5,30.0,71.0,27.7,69.4,24.8,90.6,31.7,72.8,31.1,79.5,32.0,72.3,43,2016-06-28,DJ,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2867,20160628_GB,27.975,71.575,28.133333333000003,70.0375,29.495833333,62.029166667,28.133333333000003,57.529166667,24.758333333000003,87.64166666700001,30.066666667,70.05,26.354166666999998,82.1,26.683333333,78.295833333,70,2016-06-28,GB,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2868,20160628_GG,30.0,67.028571429,29.380952381,65.585714286,30.326190476,66.292857143,27.002380952,68.319047619,26.180952380999997,83.94047619,30.288095238,76.616666667,30.202380952,78.34047619,30.871428571,68.983333333,223,2016-06-28,GG,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2869,20160628_GJ,26.0,77.4,25.7,78.6,29.7,70.9,28.0,75.3,25.6,92.4,30.3,84.6,24.9,93.4,30.9,84.3,36,2016-06-28,GJ,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2870,20160628_GN,25.963636364,76.268181818,24.977272727,85.80909090899999,29.909090909,67.01363636399999,27.4,64.681818182,26.290909091,87.140909091,28.918181818,75.759090909,23.368181818000004,92.85,25.140909090999997,89.85,65,2016-06-28,GN,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2871,20160628_GW,28.172222222,71.84444444399999,27.55,70.505555556,29.111111111,63.533333333,26.005555555999997,62.233333333000004,23.488888889000002,87.29444444399999,28.322222221999997,76.15555555600001,27.411111111,81.222222222,28.638888889,70.65555555600001,39,2016-06-28,GW,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2872,20160628_IC,26.58,90.07,27.67,80.21,27.39,84.41,25.39,83.59,25.6,91.6,28.02,93.45,27.12,93.12,27.27,91.5,53,2016-06-28,IC,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2873,20160628_JB,27.22,78.653333333,26.746666667,77.833333333,28.453333333000003,71.726666667,26.686666666999997,72.406666667,24.553333333,88.84,29.9,78.14,27.066666667,83.633333333,29.8,79.893333333,89,2016-06-28,JB,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2874,20160628_JJ,22.3,90.45,22.1,85.2,27.6,81.15,25.45,81.45,30.0,86.95,27.3,89.6,25.4,97.75,26.6,90.55,10,2016-06-28,JJ,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2875,20160628_JN,24.595454545,81.44090909100001,24.127272726999998,85.886363636,28.990909091,74.55,27.063636364,72.372727273,25.559090909000002,90.322727273,28.413636364000002,84.995454545,23.445454545,93.295454545,28.518181818000002,87.345454545,75,2016-06-28,JN,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2876,20160628_SU,29.7,61.1,29.5,55.5,30.3,58.4,26.7,63.1,25.7,75.8,29.4,71.0,30.2,75.1,31.3,60.1,259,2016-06-28,SU,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2877,20160628_US,26.1,77.5,27.0,85.4,28.7,69.4,27.3,66.6,24.7,93.8,27.4,82.1,23.1,96.1,24.3,92.0,22,2016-06-28,US,6,1,28,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2878,20160629_BS,25.1,86.3,25.3,72.6,23.4,93.0,28.6,70.9,25.7,67.6,24.2,92.9,26.6,79.3,23.3,93.8,77,2016-06-29,BS,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2879,20160629_CB,28.173333333000002,65.0,29.773333333000004,63.013333333,28.773333333000004,63.913333333000004,29.713333333,60.426666667,27.813333333000003,60.306666666999995,24.96,85.16,31.713333333,65.413333333,30.12,68.193333333,32,2016-06-29,CB,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2880,20160629_CN,27.2125,82.425,29.73125,76.98125,28.5125,76.89375,28.94375,76.21875,26.75625,75.5125,25.54375,90.86875,29.6125,83.125,30.19375,84.6375,54,2016-06-29,CN,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2881,20160629_DG,26.6,71.5,27.8,68.8,27.8,72.9,30.9,53.3,29.6,47.4,25.5,81.0,32.7,60.1,25.5,79.1,56,2016-06-29,DG,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2882,20160629_DJ,28.2,74.0,30.1,74.3,28.3,72.5,30.0,71.0,27.7,69.4,24.8,90.6,31.7,72.8,31.1,79.5,40,2016-06-29,DJ,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2883,20160629_GB,26.6125,74.545833333,27.975,71.575,28.133333333000003,70.0375,29.495833333,62.029166667,28.133333333000003,57.529166667,24.758333333000003,87.64166666700001,30.066666667,70.05,26.354166666999998,82.1,76,2016-06-29,GB,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2884,20160629_GG,29.435714286,67.471428571,30.0,67.028571429,29.380952381,65.585714286,30.326190476,66.292857143,27.002380952,68.319047619,26.180952380999997,83.94047619,30.288095238,76.616666667,30.202380952,78.34047619,219,2016-06-29,GG,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2885,20160629_GJ,25.8,85.4,26.0,77.4,25.7,78.6,29.7,70.9,28.0,75.3,25.6,92.4,30.3,84.6,24.9,93.4,38,2016-06-29,GJ,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2886,20160629_GN,25.468181818,84.231818182,25.963636364,76.268181818,24.977272727,85.80909090899999,29.909090909,67.01363636399999,27.4,64.681818182,26.290909091,87.140909091,28.918181818,75.759090909,23.368181818000004,92.85,66,2016-06-29,GN,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2887,20160629_GW,28.3,71.411111111,28.172222222,71.84444444399999,27.55,70.505555556,29.111111111,63.533333333,26.005555555999997,62.233333333000004,23.488888889000002,87.29444444399999,28.322222221999997,76.15555555600001,27.411111111,81.222222222,42,2016-06-29,GW,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2888,20160629_IC,28.16,86.28,26.58,90.07,27.67,80.21,27.39,84.41,25.39,83.59,25.6,91.6,28.02,93.45,27.12,93.12,62,2016-06-29,IC,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2889,20160629_JB,26.806666667,77.74,27.22,78.653333333,26.746666667,77.833333333,28.453333333000003,71.726666667,26.686666666999997,72.406666667,24.553333333,88.84,29.9,78.14,27.066666667,83.633333333,71,2016-06-29,JB,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2890,20160629_JJ,24.25,96.3,22.3,90.45,22.1,85.2,27.6,81.15,25.45,81.45,30.0,86.95,27.3,89.6,25.4,97.75,13,2016-06-29,JJ,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2891,20160629_JN,24.377272726999998,87.9,24.595454545,81.44090909100001,24.127272726999998,85.886363636,28.990909091,74.55,27.063636364,72.372727273,25.559090909000002,90.322727273,28.413636364000002,84.995454545,23.445454545,93.295454545,59,2016-06-29,JN,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2892,20160629_SU,30.2,58.0,29.7,61.1,29.5,55.5,30.3,58.4,26.7,63.1,25.7,75.8,29.4,71.0,30.2,75.1,245,2016-06-29,SU,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2893,20160629_US,25.0,89.4,26.1,77.5,27.0,85.4,28.7,69.4,27.3,66.6,24.7,93.8,27.4,82.1,23.1,96.1,17,2016-06-29,US,6,2,29,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2894,20160630_BS,27.2,84.0,25.1,86.3,25.3,72.6,23.4,93.0,28.6,70.9,25.7,67.6,24.2,92.9,26.6,79.3,59,2016-06-30,BS,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2895,20160630_CB,29.433333333,74.153333333,28.173333333000002,65.0,29.773333333000004,63.013333333,28.773333333000004,63.913333333000004,29.713333333,60.426666667,27.813333333000003,60.306666666999995,24.96,85.16,31.713333333,65.413333333,36,2016-06-30,CB,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2896,20160630_CN,27.58125,86.98125,27.2125,82.425,29.73125,76.98125,28.5125,76.89375,28.94375,76.21875,26.75625,75.5125,25.54375,90.86875,29.6125,83.125,53,2016-06-30,CN,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2897,20160630_DG,32.3,70.3,26.6,71.5,27.8,68.8,27.8,72.9,30.9,53.3,29.6,47.4,25.5,81.0,32.7,60.1,46,2016-06-30,DG,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2898,20160630_DJ,29.2,82.1,28.2,74.0,30.1,74.3,28.3,72.5,30.0,71.0,27.7,69.4,24.8,90.6,31.7,72.8,38,2016-06-30,DJ,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2899,20160630_GB,31.216666667,73.920833333,26.6125,74.545833333,27.975,71.575,28.133333333000003,70.0375,29.495833333,62.029166667,28.133333333000003,57.529166667,24.758333333000003,87.64166666700001,30.066666667,70.05,49,2016-06-30,GB,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2900,20160630_GG,28.064285714,82.642857143,29.435714286,67.471428571,30.0,67.028571429,29.380952381,65.585714286,30.326190476,66.292857143,27.002380952,68.319047619,26.180952380999997,83.94047619,30.288095238,76.616666667,182,2016-06-30,GG,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2901,20160630_GJ,29.6,87.5,25.8,85.4,26.0,77.4,25.7,78.6,29.7,70.9,28.0,75.3,25.6,92.4,30.3,84.6,37,2016-06-30,GJ,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2902,20160630_GN,28.663636364000002,83.5,25.468181818,84.231818182,25.963636364,76.268181818,24.977272727,85.80909090899999,29.909090909,67.01363636399999,27.4,64.681818182,26.290909091,87.140909091,28.918181818,75.759090909,66,2016-06-30,GN,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2903,20160630_GW,28.75,76.055555556,28.3,71.411111111,28.172222222,71.84444444399999,27.55,70.505555556,29.111111111,63.533333333,26.005555555999997,62.233333333000004,23.488888889000002,87.29444444399999,28.322222221999997,76.15555555600001,28,2016-06-30,GW,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2904,20160630_IC,25.02,96.63,28.16,86.28,26.58,90.07,27.67,80.21,27.39,84.41,25.39,83.59,25.6,91.6,28.02,93.45,50,2016-06-30,IC,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2905,20160630_JB,29.946666667,78.57333333300001,26.806666667,77.74,27.22,78.653333333,26.746666667,77.833333333,28.453333333000003,71.726666667,26.686666666999997,72.406666667,24.553333333,88.84,29.9,78.14,88,2016-06-30,JB,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2906,20160630_JJ,27.0,89.0,24.25,96.3,22.3,90.45,22.1,85.2,27.6,81.15,25.45,81.45,30.0,86.95,27.3,89.6,14,2016-06-30,JJ,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2907,20160630_JN,27.804545455,88.709090909,24.377272726999998,87.9,24.595454545,81.44090909100001,24.127272726999998,85.886363636,28.990909091,74.55,27.063636364,72.372727273,25.559090909000002,90.322727273,28.413636364000002,84.995454545,61,2016-06-30,JN,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2908,20160630_SU,26.9,78.1,30.2,58.0,29.7,61.1,29.5,55.5,30.3,58.4,26.7,63.1,25.7,75.8,29.4,71.0,209,2016-06-30,SU,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2909,20160630_US,30.0,80.4,25.0,89.4,26.1,77.5,27.0,85.4,28.7,69.4,27.3,66.6,24.7,93.8,27.4,82.1,11,2016-06-30,US,6,3,30,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2910,20160701_BS,24.0,94.9,27.2,84.0,25.1,86.3,25.3,72.6,23.4,93.0,28.6,70.9,25.7,67.6,24.2,92.9,639,2016-07-01,BS,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2911,20160701_CB,28.98,84.646666667,29.433333333,74.153333333,28.173333333000002,65.0,29.773333333000004,63.013333333,28.773333333000004,63.913333333000004,29.713333333,60.426666667,27.813333333000003,60.306666666999995,24.96,85.16,116,2016-07-01,CB,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2912,20160701_CN,28.2875,91.3375,27.58125,86.98125,27.2125,82.425,29.73125,76.98125,28.5125,76.89375,28.94375,76.21875,26.75625,75.5125,25.54375,90.86875,273,2016-07-01,CN,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2913,20160701_DG,28.5,79.5,32.3,70.3,26.6,71.5,27.8,68.8,27.8,72.9,30.9,53.3,29.6,47.4,25.5,81.0,289,2016-07-01,DG,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2914,20160701_DJ,29.8,89.1,29.2,82.1,28.2,74.0,30.1,74.3,28.3,72.5,30.0,71.0,27.7,69.4,24.8,90.6,204,2016-07-01,DJ,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2915,20160701_GB,28.620833333,85.87916666699999,31.216666667,73.920833333,26.6125,74.545833333,27.975,71.575,28.133333333000003,70.0375,29.495833333,62.029166667,28.133333333000003,57.529166667,24.758333333000003,87.64166666700001,354,2016-07-01,GB,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2916,20160701_GG,27.302380951999996,90.492857143,28.064285714,82.642857143,29.435714286,67.471428571,30.0,67.028571429,29.380952381,65.585714286,30.326190476,66.292857143,27.002380952,68.319047619,26.180952380999997,83.94047619,897,2016-07-01,GG,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2917,20160701_GJ,27.0,93.8,29.6,87.5,25.8,85.4,26.0,77.4,25.7,78.6,29.7,70.9,28.0,75.3,25.6,92.4,209,2016-07-01,GJ,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2918,20160701_GN,25.931818181999997,90.81363636399999,28.663636364000002,83.5,25.468181818,84.231818182,25.963636364,76.268181818,24.977272727,85.80909090899999,29.909090909,67.01363636399999,27.4,64.681818182,26.290909091,87.140909091,465,2016-07-01,GN,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2919,20160701_GW,28.2,84.96111111100001,28.75,76.055555556,28.3,71.411111111,28.172222222,71.84444444399999,27.55,70.505555556,29.111111111,63.533333333,26.005555555999997,62.233333333000004,23.488888889000002,87.29444444399999,95,2016-07-01,GW,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2920,20160701_IC,26.07,96.73,25.02,96.63,28.16,86.28,26.58,90.07,27.67,80.21,27.39,84.41,25.39,83.59,25.6,91.6,162,2016-07-01,IC,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2921,20160701_JB,28.446666667,84.2,29.946666667,78.57333333300001,26.806666667,77.74,27.22,78.653333333,26.746666667,77.833333333,28.453333333000003,71.726666667,26.686666666999997,72.406666667,24.553333333,88.84,398,2016-07-01,JB,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2922,20160701_JJ,27.15,88.05,27.0,89.0,24.25,96.3,22.3,90.45,22.1,85.2,27.6,81.15,25.45,81.45,30.0,86.95,29,2016-07-01,JJ,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2923,20160701_JN,26.477272727,92.55909090899999,27.804545455,88.709090909,24.377272726999998,87.9,24.595454545,81.44090909100001,24.127272726999998,85.886363636,28.990909091,74.55,27.063636364,72.372727273,25.559090909000002,90.322727273,284,2016-07-01,JN,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2924,20160701_SU,26.6,86.5,26.9,78.1,30.2,58.0,29.7,61.1,29.5,55.5,30.3,58.4,26.7,63.1,25.7,75.8,554,2016-07-01,SU,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2925,20160701_US,26.1,94.8,30.0,80.4,25.0,89.4,26.1,77.5,27.0,85.4,28.7,69.4,27.3,66.6,24.7,93.8,137,2016-07-01,US,7,4,1,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False
2926,20160702_BS,24.4,94.9,24.0,94.9,27.2,84.0,25.1,86.3,25.3,72.6,23.4,93.0,28.6,70.9,25.7,67.6,20,2016-07-02,BS,7,5,2,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2927,20160702_CB,28.166666666999998,80.206666667,28.98,84.646666667,29.433333333,74.153333333,28.173333333000002,65.0,29.773333333000004,63.013333333,28.773333333000004,63.913333333000004,29.713333333,60.426666667,27.813333333000003,60.306666666999995,12,2016-07-02,CB,7,5,2,Saturday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
